candidate_id,section,sr_no,description,self,spouse,huf,dependent1,dependent2,dependent3,total,total_inr
4026,Details of Movable Assets,i,Cash,"25,000 25 Thou+","50,000 50 Thou+",Nil,Nil,Nil,Nil,"Rs 75,000 75 Thou+",7500075.0
4026,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI, Vellachery West Br 2,000 2 Thou+ ICICI Bank Velapanchavadi 13,330 13 Thou+","Indusind Bank, Sri Perambudur 17,294 17 Thou+ Indian Bank, Nolambur Br 223 2 Hund+",Nil,Nil,Nil,Nil,"Rs 32,847 32 Thou+",3284732.0
4026,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
4026,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
4026,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
4026,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
4026,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)",Nil,"Car Bolero TN 12 AW 6688 Lorry 10,00,000 10 Lacs+ Lorry KA 01 AJ 0033 12,00,000 12 Lacs+",Nil,Nil,Nil,Nil,"Rs 22,00,000 22 Lacs+",220000022.0
4026,Details of Movable Assets,vii,Jewellery (give details weight value),Nil,Nil,Nil,Nil,Nil,Nil,Nil,
4026,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
4026,Details of Movable Assets,Gross Total Value (as per Affidavit),"40,330 40 Thou+","22,17,517 22 Lacs+",Nil,Nil,Nil,Nil,"Rs 22,57,847 22 Lacs+",,
4026,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 40,330 40 Thou+","Rs 22,67,517 22 Lacs+",Nil,Nil,Nil,Nil,"Rs 23,07,847 23 Lacs+",,
222,Details of Movable Assets,i,Cash,"1,69,90,582 1 Crore+","12,22,799 12 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,82,13,381 1 Crore+",182133811.0
222,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","IOB , C.I.T Nagar ( election account) 51,000 51 Thou+ Axis Bank , Eldams Road 1,95,17,171 1 Crore+ Equitas Bank, Parrys 37,83,969 37 Lacs+ HSBC , Chennai 18,37,612 18 Lacs+ Karur Vysya Bank, White Road 3,50,397 3 Lacs+ SBI , Alwarpet 6,23,383 6 Lacs+ Punjab National Bank, Jor Bagh 10,73,071 10 Lacs+ HDFC , Anna Salai 79,15,710 79 Lacs+ HDFC , Anna Salai 1,60,468 1 Lacs+ HDFC , Anna Salai 10,00,00,000 10 Crore+ Axis Bank,Eldams Road 4,00,00,000 4 Crore+","Axis Bank,Eldams Road 9,29,77,272 9 Crore+ IDFC First Bank,Radhakrishnan Salai 3,19,29,281 3 Crore+",Nil,Nil,Nil,Nil,"Rs 30,02,19,334 30 Crore+",30021933430.0
222,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies","Arise Constructions Pvt Ltd 90,000 90 Thou+ Voice of Commons Entertainment Pvt Ltd 90,000 90 Thou+ Voice of Commons Strategic Consulting Pvt Ltd 9,99,000 9 Lacs+ Athletic Game Strategy and Research Pvt Ltd 99,990 99 Thou+ Arise Investments & Consultants Pvt Ltd 2,09,90,000 2 Crore+ Voice of Commons Foundation 1,00,000 1 Lacs+","Bharti Airtel- 125 shares 88,872 88 Thou+ HDFC Bank- 123 shares 1,96,353 1 Lacs+ Repatriates Co-Operative Finance & Development Bank Ltd-4000 shares 1,00,000 1 Lacs+ Jio Financial Services Ltd- 1430 shares 1,56,769 1 Lacs+ IDFC First No 11xxxxx shares 1,05,61,422 1 Crore+ Reliance Industries Ltd- 2860 shares 31,93,012 31 Lacs+ Tata Consultancy Services Ltd- 69 shares 2,19,255 2 Lacs+ Ambitious Sky crappers LLP 500 5 Hund+ Ambitious Townships LLP 500 5 Hund+ Best & Co Agencies LLP 500 5 Hund+ Best & Co Associates LLP 500 5 Hund+ Best & Co., Dealers LLP 500 5 Hund+ Best & Co, Distributors 500 5 Hund+ Best & Co., Enterprises 500 5 Hund+ Best & Co., Gaming Solutions LLP 500 5 Hund+ Best & Co., Gaming Traders LLP 900 9 Hund+ Best & Co., Merchandisers LLP 500 5 Hund+ Best & Co., Traders LLP 500 5 Hund+ Best Real Estates 20,00,000 20 Lacs+ Bloom Dwellers LLP 500 5 Hund+ Daisy Distributors 9,00,000 9 Lacs+ Elite Dwellers LLP 500 5 Hund+ Eminent Dwellers LLP 500 5 Hund+ Giant City Promoters LLP 500 5 Hund+ Groovy Infra com LLP 29,94,000 29 Lacs+ Magentic Realcon LLP 4,99,900 4 Lacs+ Oakwood Township LLP 500 5 Hund+ Sakethanath & Co 1,75,00,000 1 Crore+ SBI Arbitrage Opportunities Fund 3,22,21,640 3 Crore+ SBI Savings Fund- Growth 33,57,64,968 33 Crore+ Aalam Holistic Wellness Centre (P) Ltd. 50,000 50 Thou+ Arise Constructions (P) Ltd. 10,000 10 Thou+ Arise Investments and Capital Ltd. 27,92,53,678 27 Crore+ Auraliving Stays Pvt Ltd. 51,000 51 Thou+ Daisy Designs (P) Ltd. 1,00,000 1 Lacs+ Daisy Merchandisers Pvt. Ltd. 1,00,000 1 Lacs+ Dominant Towers (P) Ltd. 50,000 50 Thou+ Dominant Villas (P) Ltd., 50,000 50 Thou+ Martin Spinning Mills & Agencies (P) Ltd. 1,00,000 1 Lacs+ Win-Finity Gaming Pvt. Ltd. 90,000 90 Thou+ Future Gaming & Hotel Services (P) Ltd. 3,74,820 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 70,90,03,079 70 Crore+",70900307970.0
222,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
222,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,"Max Life Platinum Wealth Plan 40,00,000 40 Lacs+ Max Life Monthly Adv Plan 81,90,170 81 Lacs+ Public Provident Fund 38,53,398 38 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,60,43,568 1 Crore+",,
222,Details of Movable Assets,v,Personal loans/advance given,"Arise Constructions Pvt Ltd 2,91,920 2 Lacs+ Arise Investment and Consultants Pvt Ltd 4,55,663 4 Lacs+ Voice of Commons Entertainment Pvt Ltd 15,83,286 15 Lacs+ Voice of Commons Strategic Consulting Pvt Ltd 66,47,13,497 66 Crore+ Athletic game strategy and research Pvt Ltd., 38,09,27,110 38 Crore+ Voice of Commons Democracy LLP 1,00,000 1 Lacs+ Voice of Commons Foundation 73,50,000 73 Lacs+ Mrs. Seethalakshmi 46,10,90,000 46 Crore+ Mr. Kulvinder Singh Gill 35,00,000 35 Lacs+ Mr. T. Chengalraya Naidu 20,00,000 20 Lacs+ Punita G Singh 1,37,50,000 1 Crore+ Simran Bhargava 1,37,50,000 1 Crore+ Mr. Baskaran 10,00,000 10 Lacs+ Mr. Vijay Sethupathi 25,00,000 25 Lacs+ S.S Tours & Travel 58,00,000 58 Lacs+","Arise Constructions Pvt Ltd. 25,00,000 25 Lacs+ Arise Investments & Capital Pvt. Ltd. 50,00,49,112 50 Crore+ Best Real Estates Pvt. Ltd. 2,96,52,227 2 Crore+ Daisy Designs Pvt. Ltd. 89,91,168 89 Lacs+ Daisy Distributors 10,42,33,846 10 Crore+ Magnetic Realcon LLP 33,34,262 33 Lacs+ Win-Finity Gaming Pvt. Ltd. 11,70,000 11 Lacs+ Sologuard Medical Devices Pvt. Ltd. 50,96,000 50 Lacs+ SM Agency 38,01,976 38 Lacs+ Malco Trading, Fujeirah, UAE 1,02,48,331 1 Crore+ Jose Charles Martin 91,32,000 91 Lacs+ Marshal Gasper, UAE 1,12,13,366 1 Crore+ Nakshathiram International Hotel 50,00,000 50 Lacs+ Salary Advance 6,93,000 6 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,25,39,26,764 225 Crore+",2253926764225.0
222,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","Car Innova Crysta 2.8G 8 S MT DL9-CAP5005, 2025 9,95,374 9 Lacs+ Car Maruti XL6 ALPHA AT DL 03 CCT 3351, 2021 10,55,610 10 Lacs+ Bike Royal Enfield DL 3 SDY 7823,2020 1,12,473 1 Lacs+ Sports Cycle 63,332 63 Thou+","Tractor - John Deere 5050D V1 4WD TN-19B-W2410 2022 7,50,000 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 29,76,789 29 Lacs+",297678929.0
222,Details of Movable Assets,vii,Jewellery (give details weight value),"Gold 1691 grams 2,29,13,156 2 Crore+","Gold 2225.62 gram 3,01,57,351 3 Crore+ Silver 24109.34 grams 60,27,336 60 Lacs+ Diamond Ornaments,728.472 TS 6,16,23,638 6 Crore+",Nil,Nil,Nil,Nil,"Rs 12,07,21,481 12 Crore+",12072148112.0
222,Details of Movable Assets,viii,"Other assets, such as values of claims / interests","TDS & TCS Receivable 17,00,477 17 Lacs+","TDS & TCS Receivable 2,60,63,695 2 Crore+",Nil,Nil,Nil,Nil,"Rs 2,77,64,172 2 Crore+",277641722.0
222,Details of Movable Assets,Gross Total Value (as per Affidavit),"1,80,03,24,254 180 Crore+","1,64,85,44,292 164 Crore+",Nil,Nil,Nil,Nil,"Rs 3,44,88,68,546 344 Crore+",,
222,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 1,80,03,24,251 180 Crore+","Rs 1,64,85,44,317 164 Crore+",Nil,Nil,Nil,Nil,"Rs 3,44,88,68,568 344 Crore+",,
1442,Details of Movable Assets,i,Cash,"20,000 20 Thou+","10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 30,000 30 Thou+",3000030.0
1442,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","CUB Villivakkam 20,000 20 Thou+ Kotak Bank 5,000 5 Thou+","Kotak Bank 5,000 5 Thou+ SBI Bank 1,000 1 Thou+ IDFC Bank 1,000 1 Thou+",Nil,"City Union Bank Villivakkam 1,000 1 Thou+","Postal Office 1,000 1 Thou+",Nil,"Rs 34,000 34 Thou+",3400034.0
1442,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1442,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1442,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1442,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1442,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","Activa TN02BS1410, 2021 10,000 10 Thou+ TN01 AU 0333 Curvus,4 Wheeler Model 2010 3,00,000 3 Lacs+","TVS Juipter Model 2025 TN02 CC 6208 80,000 80 Thou+",Nil,Nil,Nil,Nil,"Rs 3,90,000 3 Lacs+",3900003.0
1442,Details of Movable Assets,vii,Jewellery (give details weight value),Nil,"80 Gram Gold 10,40,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 10,40,000 10 Lacs+",104000010.0
1442,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1442,Details of Movable Assets,Gross Total Value (as per Affidavit),"3,55,000 3 Lacs+","11,37,000 11 Lacs+",Nil,"1,000 1 Thou+","1,000 1 Thou+",Nil,"Rs 14,94,000 14 Lacs+",,
1442,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 3,55,000 3 Lacs+","Rs 11,37,000 11 Lacs+",Nil,"Rs 1,000 1 Thou+","Rs 1,000 1 Thou+",Nil,"Rs 14,94,000 14 Lacs+",,
235,Details of Movable Assets,i,Cash,"75,000 75 Thou+","25,000 25 Thou+",Nil,Nil,Nil,Nil,"Rs 1,00,000 1 Lacs+",1000001.0
235,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","HDFC Bank GP Road Savings A/c 20,000 20 Thou+ CUB Perambur Savings 15,000 15 Thou+ SBI Peravallur 10,000 10 Thou+ AU Small Finance Bank 20,000 20 Thou+","AU Small Finance Bank 45,000 45 Thou+ Standard Charted Bank 10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 1,20,000 1 Lacs+",1200001.0
235,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies","Sigachi industries 2706 shares 1,12,201 1 Lacs+ Zee Media 600 Shares 10,968 10 Thou+ Bajaj Housing 1,07,718 1 Lacs+ Suzlon Energy 1070 shares 83,267 83 Thou+ Aloj Industries 2800 Shares 79,800 79 Thou+ NMDC Steel 650 Shares 39,442 39 Thou+ IRFC 240 Shares 49,111 49 Thou+ Tata Silver 750 Shares 21,472 21 Thou+ Jaiprakash Power 950 Shares 24,073 24 Thou+ PC Jewellers 1293 Shares 24,489 24 Thou+ Network 18 Media 24,536 24 Thou+ Indian :Power Corporation 1200 shares 24,708 24 Thou+ GG Engineering 5000 shares 10,550 10 Thou+ GTL Infrastucture 1701 shares 4,116 4 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 6,16,451 6 Lacs+",6164516.0
235,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
235,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
235,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
235,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","Car Toyota Legender TN 05CE3060 2021 42,00,000 42 Lacs+ bike Yamaha FZ 25 TN05BX4884 2019 1,65,000 1 Lacs+ Bike Royal Enfield Shotgun TNo5CS7899 4,50,000 4 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 48,15,000 48 Lacs+",481500048.0
235,Details of Movable Assets,vii,Jewellery (give details weight value),"8 Sovereign 9,49,568 9 Lacs+","5 Sovereign 5,72,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 15,21,568 15 Lacs+",152156815.0
235,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
235,Details of Movable Assets,Gross Total Value (as per Affidavit),"71,21,019 71 Lacs+","6,27,000 6 Lacs+",Nil,Nil,Nil,Nil,"Rs 77,48,019 77 Lacs+",,
235,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 65,21,019 65 Lacs+","Rs 6,52,000 6 Lacs+",Nil,Nil,Nil,Nil,"Rs 71,73,019 71 Lacs+",,
1452,Details of Movable Assets,i,Cash,"45,000 45 Thou+","26,000 26 Thou+",Nil,Nil,Nil,Nil,"Rs 71,000 71 Thou+",7100071.0
1452,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","IDBI Bank Mugappair Br 15,523 15 Thou+ IDBI Bank Mugappair Br 959 9 Hund+ Indian Overseas Bank Ayanavaram Br 9,980 9 Thou+","Canara Bank Nugambakkam Br 94,000 94 Thou+",Nil,Nil,Nil,Nil,"Rs 1,20,462 1 Lacs+",1204621.0
1452,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1452,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1452,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1452,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1452,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1452,Details of Movable Assets,vii,Jewellery (give details weight value),"24 Gram 3,31,440 3 Lacs+","360 Gram 49,71,000 49 Lacs+",Nil,"160 Grams 22,09,600 22 Lacs+","16 Gram 2,20,960 2 Lacs+",Nil,"Rs 77,33,000 77 Lacs+",773300077.0
1452,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1452,Details of Movable Assets,Gross Total Value (as per Affidavit),"3,57,902 3 Lacs+","50,65,000 50 Lacs+",Nil,"22,09,600 22 Lacs+","2,20,960 2 Lacs+",Nil,"Rs 78,53,462 78 Lacs+",,
1452,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 4,02,902 4 Lacs+","Rs 50,91,000 50 Lacs+",Nil,"Rs 22,09,600 22 Lacs+","Rs 2,20,960 2 Lacs+",Nil,"Rs 79,24,462 79 Lacs+",,
1448,Details of Movable Assets,i,Cash,"2,200 2 Thou+","4,750 4 Thou+",Nil,Nil,Nil,Nil,"Rs 6,950 6 Thou+",69506.0
1448,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Union bank of India TSK Nagar 1,85,800 1 Lacs+ Indian bank Padi Br 0*(Value Not Given)","Canara Bank Mugappair 0*(Value Not Given) City Union Bank Anna Nagar West 1,98,500 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,84,300 3 Lacs+",3843003.0
1448,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1448,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1448,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1448,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1448,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","Electric scooter 2021, TN13W3278 30,000 30 Thou+ KIA Sonet 2023 TN13AA9942 8,34,000 8 Lacs+","Honda Dio 2020 Model TN13U4519 30,000 30 Thou+ Suzuki Access 2024 TN13AE7178 80,000 80 Thou+",Nil,Nil,Nil,Nil,"Rs 9,74,000 9 Lacs+",9740009.0
1448,Details of Movable Assets,vii,Jewellery (give details weight value),"Gold Jewel 115 Gram 11,50,000 11 Lacs+","Gold Jewel 175 Grams 17,50,000 17 Lacs+",Nil,Nil,Nil,Nil,"Rs 29,00,000 29 Lacs+",290000029.0
1448,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1448,Details of Movable Assets,Gross Total Value (as per Affidavit),"22,02,000 22 Lacs+","20,63,250 20 Lacs+",Nil,Nil,Nil,Nil,"Rs 42,65,250 42 Lacs+",,
1448,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 22,02,000 22 Lacs+","Rs 20,63,250 20 Lacs+",Nil,Nil,Nil,Nil,"Rs 42,65,250 42 Lacs+",,
1462,Details of Movable Assets,i,Cash,"12,000 12 Thou+","4,500 4 Thou+",Nil,Nil,Nil,Nil,"Rs 16,500 16 Thou+",1650016.0
1462,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Canara Bank Villivakam Br SB 10,000 10 Thou+ Election Purpose Indian Overseas Bank Villivakam Br SB 2,000 2 Thou+","Indian Bank Mathavaram Br 1,500 1 Thou+",Nil,Nil,Nil,Nil,"Rs 13,500 13 Thou+",1350013.0
1462,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1462,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1462,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1462,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1462,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","TVS Ntorq 125, 2020 TN02BS8805 1,00,000 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,00,000 1 Lacs+",1000001.0
1462,Details of Movable Assets,vii,Jewellery (give details weight value),"Gold 32 Gram 4,46,400 4 Lacs+","Gold 80 Gram 11,16,000 11 Lacs+",Nil,Nil,Nil,Nil,"Rs 15,62,400 15 Lacs+",156240015.0
1462,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1462,Details of Movable Assets,Gross Total Value (as per Affidavit),"5,70,400 5 Lacs+","11,22,000 11 Lacs+",Nil,Nil,Nil,Nil,"Rs 16,92,400 16 Lacs+",,
1462,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 5,70,400 5 Lacs+","Rs 11,22,000 11 Lacs+",Nil,Nil,Nil,Nil,"Rs 16,92,400 16 Lacs+",,
1451,Details of Movable Assets,i,Cash,"10,000 10 Thou+","5,000 5 Thou+",Nil,Nil,Nil,Nil,"Rs 15,000 15 Thou+",1500015.0
1451,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Indian Overseas Bank Sowcarpet Br 1,26,396 1 Lacs+ Chennai Central Cooperative Bank Ltd Anna Nagar west Br SB Election Expenditures Account 1,000 1 Thou+","Indian Overseas Bank Sowcarpet Br 73,386 73 Thou+",Nil,Nil,Nil,Nil,"Rs 2,00,782 2 Lacs+",2007822.0
1451,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1451,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1451,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1451,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1451,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","Honda Dio 2022 TN02BX9191 50,000 50 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 50,000 50 Thou+",5000050.0
1451,Details of Movable Assets,vii,Jewellery (give details weight value),"Gold 40 gram 5,50,440 5 Lacs+","Gold 80 Gram 11,00,880 11 Lacs+",Nil,Nil,Nil,Nil,"Rs 16,51,320 16 Lacs+",165132016.0
1451,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1451,Details of Movable Assets,Gross Total Value (as per Affidavit),"7,37,836 7 Lacs+","11,79,266 11 Lacs+",Nil,Nil,Nil,Nil,"Rs 19,17,102 19 Lacs+",,
1451,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 7,37,836 7 Lacs+","Rs 11,79,266 11 Lacs+",Nil,Nil,Nil,Nil,"Rs 19,17,102 19 Lacs+",,
1455,Details of Movable Assets,i,Cash,"25,000 25 Thou+","25,000 25 Thou+",Nil,Nil,Nil,Nil,"Rs 50,000 50 Thou+",5000050.0
1455,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Punjab National Bank Gopalapuram Br 3,763.20 3 Thou+ Indian bank High Court Br 598.18 5 Hund+ Indian bank High Court Br Fixed Deposit 30,000 30 Thou+","Punjab National Bank Perambur 854.20 8 Hund+ Indian bank Perambur Market 76,484.41 76 Thou+",Nil,Nil,Nil,Nil,"Rs 1,11,699.99 1 Lacs+",111699991.0
1455,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1455,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1455,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1455,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1455,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","Hero Honda Glamour TN05BF 9839 95,000 95 Thou+ Cycle Avon 2019 1,000 1 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 96,000 96 Thou+",9600096.0
1455,Details of Movable Assets,vii,Jewellery (give details weight value),"Gold 2 Grams 25,000 25 Thou+","Gold 20 sovereigns 20,00,000 20 Lacs+",Nil,Nil,Nil,Nil,"Rs 20,25,000 20 Lacs+",202500020.0
1455,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1455,Details of Movable Assets,Gross Total Value (as per Affidavit),"1,80,362.20 1 Lacs+","21,02,338.61 21 Lacs+",Nil,Nil,Nil,Nil,"Rs 22,82,700.81 22 Lacs+",,
1455,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 1,80,361.38 1 Lacs+","Rs 21,02,338.61 21 Lacs+",Nil,Nil,Nil,Nil,"Rs 22,82,699.99 22 Lacs+",,
1447,Details of Movable Assets,i,Cash,"20,000 20 Thou+","10,000 10 Thou+",Nil,"20,000 20 Thou+",Nil,Nil,"Rs 50,000 50 Thou+",5000050.0
1447,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","30,000 30 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 30,000 30 Thou+",3000030.0
1447,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1447,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1447,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1447,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1447,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","Car Bolero Neo, TN 01 BS 8887 7,00,000 7 Lacs+ Hero HF Delux, TN 01 BQ 9888 30,000 30 Thou+ Suzuki Avenis, TN 01 BV 3888 50,000 50 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 7,80,000 7 Lacs+",7800007.0
1447,Details of Movable Assets,vii,Jewellery (give details weight value),Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1447,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1447,Details of Movable Assets,Gross Total Value (as per Affidavit),"8,30,000 8 Lacs+","10,000 10 Thou+",Nil,"20,000 20 Thou+",Nil,Nil,"Rs 8,60,000 8 Lacs+",,
1447,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 8,30,000 8 Lacs+","Rs 10,000 10 Thou+",Nil,"Rs 20,000 20 Thou+",Nil,Nil,"Rs 8,60,000 8 Lacs+",,
234,Details of Movable Assets,i,Cash,"50,000 50 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 50,000 50 Thou+",5000050.0
234,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","UCO Bank, ICf Colony Branch 50,000 50 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 50,000 50 Thou+",5000050.0
234,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
234,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
234,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
234,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
